"","TREATMENT","M_SNC_MST_RCNT_ACT_OPN","TOT_HI_CRDT_CRDT_LMT","RATIO_BAL_TO_HI_CRDT","AGRGT_BAL_ALL_XCLD_MRTG","N_OF_SATISFY_FNC_REV_ACTS","AVG_BAL_ALL_FNC_REV_ACTS","N_BANK_INSTLACTS","M_SNCOLDST_BNKINSTL_ACTOPN","N_FNC_INSTLACTS","N_SATISFY_INSTL_ACTS","M_SNC_MSTREC_INSTL_TRD_OPN","TOT_INSTL_HI_CRDT_CRDT_LMT","M_SNC_OLDST_MRTG_ACT_OPN","M_SNC_MSTRCNT_MRTG_ACT_UPD","M_SNC_MST_RCNT_MRTG_DEAL","N30D_ORWRS_RTNG_MRTG_ACTS","N_OF_MRTG_ACTS_DLINQ_24M","N_SATISFY_PRSNL_FNC_ACTS","RATIO_PRSNL_FNC_BAL2HICRDT","TOT_OTHRFIN_HICRDT_CRDTLMT","N_SATISFY_OIL_NATIONL_ACTS","M_SNCOLDST_OIL_NTN_TRD_OPN","N_BC_ACTS_OPN_IN_12M","N_BC_ACTS_OPN_IN_24M","AVG_BAL_ALL_PRM_BC_ACTS","N_RETAIL_ACTS_OPN_IN_24M","M_SNC_OLDST_RETAIL_ACT_OPN","RATIO_RETAIL_BAL2HI_CRDT","TOT_BAL_ALL_DPT_STORE_ACTS","N_30D_RATINGS","N_120D_RATINGS","N_30D_AND_60D_RATINGS","N_ACTS_WITH_MXD_3_IN_24M","N_ACTS_WITH_MXD_4_IN_24M","PRCNT_OF_ACTS_NEVER_DLQNT","N_ACTS_90D_PLS_LTE_IN_6M","TOT_NOW_LTE","N_DEROG_PUB_RECS","N_INQUIRIES","N_FNC_ACTS_VRFY_IN_12M","N_OPEN_REV_ACTS","N_FNC_ACTS_OPN_IN_12M","HI_RETAIL_CRDT_LMT","N_PUB_REC_ACT_LINE_DEROGS","M_SNC_MST_RCNT_60_DAY_RTNG","N_DISPUTED_ACTS","AUTO_HI_CRDT_2_ACTUAL","MRTG_1_MONTHLY_PAYMENT","MRTG_2_CURRENT_BAL","PREM_BANKCARD_CRED_LMT","STUDENT_HI_CRED_RANGE","AUTO_2_OPEN_DATE_YRS","MAX_MRTG_CLOSE_DATE","UPSCALE_OPEN_DATE_YRS","STUDENT_OPEN_DATE_YRS","FNC_CARD_OPEN_DATE_YRS","AGE","D_DEPTCARD","D_REGION_A","D_REGION_B","D_REGION_C","D_NA_M_SNC_MST_RCNT_ACT_OPN","D_NA_AVG_BAL_ALL_FNC_REV_ACTS","D_NA_M_SNCOLDST_BNKINSTL_ACTOPN","D_NA_M_SNC_OLDST_MRTG_ACT_OPN","D_NA_M_SNC_MST_RCNT_MRTG_DEAL","D_NA_RATIO_PRSNL_FNC_BAL2HICRDT","PURCHASE","UNIQUE_ID"
"78128",0,8,130600,5,6586,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,1,2,563,0,466,0,0,0,0,0,0,0,100,0,0,0,1,0,16,0,10000,0,21.1226750686045,0,0,0,0,13500,0,2.33854038383041,3.16229464726075,2.53972602739726,2.47417142158413,1.28373307817375,86,1,0,1,0,0,1,1,1,1,1,0,1776
"10302",1,7,35578,97.2,34598,0,1767.19720263553,5,94,1,1,7,34178,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,1,14,41.5,0,0,0,0,0,0,80,0,0,0,10,0,2,0,400,2,6,0,5418,0,0,0,0,3.95616438356164,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,31,1,1,0,0,0,1,0,1,1,1,0,1777
"32197",0,1,327742,82.3,76134,1,1767.19720263553,0,99.7895825049702,11,5,1,72255,95,1,25.8628775834658,0,0,1,68.6,70887,0,186.509424603175,2,2,2494.41434114311,0,185,90.2,0,0,0,0,0,0,96.2,0,0,0,16,5,6,3,1600,0,21.1226750686045,0,38531,610,169186,0,0,0.29041095890411,3.16229464726075,7.48136906265982,2.47417142158413,-0.0465753424657534,22,1,0,1,0,0,1,1,0,1,0,0,1778
"58691",1,22,0,36.0950602704023,0,0,1767.19720263553,3,117,12,0,22,0,107,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,112,11.4912303766143,0,0,0,0,0,0,100,0,0,0,2,0,2,0,0,0,21.1226750686045,0,7933,0,0,0,0,3.7041095890411,2.36963096040123,7.48136906265982,2.47417142158413,1.28373307817375,53,0,1,0,0,0,1,0,0,1,1,0,1779
"27812",0,4,28295,84.9,24009,0,1767.19720263553,4,148,5,1,4,23595,138.96011816839,0.664687749743121,25.8628775834658,0,0,1,92.3,0,0,186.509424603175,0,0,2494.41434114311,0,282,32.6,0,16,4,26,1,0,78.6,0,0,0,0,1,2,1,3500,2,5,0,23595,0,0,0,0,0.372602739726027,3.16229464726075,-0.128767123287671,2.47417142158413,-0.213698630136986,55,1,0,0,0,0,1,0,1,1,0,0,1780
"85522",1,1,270421,12.8,27525,1,2459,9,141,1,0,26,0,166,0,25.8628775834658,0,0,1,54.6,0,0,186.509424603175,1,1,1942,0,142,11.4912303766143,0,4,2,8,0,0,100,0,0,0,5,1,11,1,0,0,70,1,0,1311,0,16000,0,2.33854038383041,0.0383561643835616,7.48136906265982,2.47417142158413,1.28373307817375,88,0,0,0,1,0,0,0,0,1,0,0,1781
"75191",1,37,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,37,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,10,37,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,32,0,0,1,0,0,1,1,1,1,1,0,1782
"81555",0,1,600,0,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,1,1,2494.41434114311,2,7,0,0,1,0,2,1,0,66.7,0,0,0,3,0,3,0,300,0,4,0,0,0,0,0,0,2.33854038383041,3.16229464726075,0.624657534246575,2.47417142158413,1.28373307817375,33,1,0,0,1,0,1,1,1,1,1,0,1783
"43316",0,10,75967,14.9,2381,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,170,0,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,1,2,2494.41434114311,2,119,0,0,0,0,0,0,0,100,0,0,0,1,0,5,0,2000,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,55,0,0,0,0,0,1,1,0,1,1,1,1784
"18515",1,3,17152,95.4,16366,0,1767.19720263553,0,99.7895825049702,1,0,148,0,71,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,5,7,2494.41434114311,2,146,81.5,503,1,0,1,0,0,96,0,0,0,6,0,8,0,800,0,21.1226750686045,0,0,833,0,0,0,2.33854038383041,2.45205479452055,7.48136906265982,2.47417142158413,1.28373307817375,29,1,0,1,0,0,1,1,0,1,1,0,1785
"23453",0,10,86815,58.6,50834,1,1767.19720263553,1,25,8,6,10,86215,138.96011816839,0.664687749743121,25.8628775834658,0,0,4,42.3,0,0,186.509424603175,0,0,2494.41434114311,0,64,11.4912303766143,0,20,0,24,1,0,21.1,0,0,1,2,5,4,1,0,6,10,0,5763,0,0,0,0,2.12328767123288,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,54,0,0,0,0,0,1,0,1,1,0,0,1786
"45356",0,2,56823,73.9,3194,1,1767.19720263553,5,139,1,1,10,1923,86,0,15,5,5,1,51.7304117647059,1923,0,186.509424603175,1,2,2494.41434114311,0,70,11.4912303766143,0,21,0,23,0,0,54.5,0,0,0,36,2,4,2,0,3,33,0,0,464,0,0,0,2.33854038383041,1.03835616438356,7.48136906265982,2.47417142158413,1.28373307817375,42,0,1,0,0,0,1,0,0,0,1,0,1787
"21636",1,2,554780,7.6,138142,1,0,1,63,1,1,2,40211,170,1,25.8628775834658,0,0,0,51.7304117647059,42711,0,186.509424603175,0,1,1413,1,62,0,0,0,0,0,0,0,100,0,0,0,1,2,8,1,6000,0,21.1226750686045,0,0,1806,0,10000,0,2.33854038383041,2.12328767123288,7.48136906265982,2.47417142158413,1.28373307817375,62,1,0,0,1,0,0,0,0,1,1,0,1788
"87552",1,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,1,0,0,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,42,0,1,0,0,1,1,1,1,1,1,0,1789
"78029",0,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,1,0,0,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,31,0,0,0,1,1,1,1,1,1,1,0,1790
"5614",1,7,264700,11.2,132879,2,5715,1,29,2,0,29,0,161,1,4,1,1,1,51.7304117647059,68500,0,186.509424603175,0,1,423,0,167,0,0,0,0,1,1,0,95,0,0,0,1,2,12,1,4000,0,4,0,0,487,0,34000,0,2.33854038383041,0.208219178082192,7.48136906265982,2.47417142158413,1.28373307817375,88,1,1,0,0,0,0,0,0,0,1,0,1791
"55590",1,10,3465,220.8,7650,0,1767.19720263553,3,123,0,0,123,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,2,3,2494.41434114311,0,164.238899803536,11.4912303766143,0,2,43,3,0,0,80,1,5147,0,0,0,5,0,0,4,0,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,57,0,0,0,1,0,1,0,1,1,1,0,1792
"80513",0,7,38137,15.7,37655,1,126,1,7,1,1,7,37337,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,800,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,92.9,0,0,1,12,1,1,0,0,7,49,0,0,0,0,0,9,2.33854038383041,3.16229464726075,7.48136906265982,0.586301369863014,1.28373307817375,61,0,1,0,0,0,0,0,1,1,1,0,1793
"80396",0,182,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,182,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,0,0,0,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,58,0,1,0,0,0,1,1,1,1,1,0,1794
"40487",1,1,441462,16.5,21069,3,1248,3,121,3,0,10,0,341,1,25.8628775834658,0,0,3,17.8,5000,0,186.509424603175,1,3,899,0,205,0,0,9,0,9,0,0,90.5,0,0,0,3,4,16,3,800,0,21.1226750686045,0,0,2304,0,38000,0,2.33854038383041,0.120547945205479,10.8710008234149,2.47417142158413,1.28373307817375,59,1,0,0,1,0,0,0,0,1,0,1,1795
"90349",1,5,96647,6.7,3773,0,1767.19720263553,1,131,0,0,131,0,131,1,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,2,3,911,0,190,0,0,0,0,0,0,0,95.5,0,0,0,3,0,9,0,2400,1,21.1226750686045,0,0,254,0,10000,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,34,1,0,1,0,0,1,0,0,1,1,1,1796
"6609",0,20,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,1,20,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,73,0,1,0,0,0,1,1,1,1,1,0,1797
"30590",1,9,131562,9.8,12857,0,1767.19720263553,1,144,3,1,28,16017,138.96011816839,0.664687749743121,25.8628775834658,0,0,1,17.9,0,0,186.509424603175,2,3,0,2,252,26.9,9686,0,0,0,0,0,98,0,0,0,3,1,25,0,14000,0,21.1226750686045,0,16017,0,0,11500,0,2.7013698630137,3.16229464726075,1.78630136986301,2.47417142158413,2.7013698630137,30,1,0,1,0,0,1,0,1,1,0,0,1798
"11630",1,43,86940,0.9,26,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,152,0,25.8628775834658,0,0,1,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,141,1.4,26,1,0,1,0,0,95,0,0,0,0,1,8,0,1400,0,21.1226750686045,0,0,10,0,0,0,2.33854038383041,5.53698630136986,7.48136906265982,2.47417142158413,1.28373307817375,51,1,0,0,1,0,1,1,0,1,1,0,1799
"43291",1,11,265400,56.4,36866,0,1767.19720263553,0,99.7895825049702,4,0,52,0,54,1,21,3,1,0,51.7304117647059,0,0,186.509424603175,1,1,7925,0,397,23.4,1403,3,0,3,0,0,94.7,0,0,0,2,0,9,0,5800,0,21.1226750686045,0,0,1061,0,20000,0,2.33854038383041,1.79452054794521,7.48136906265982,2.47417142158413,1.28373307817375,45,1,1,0,0,0,1,1,0,0,1,1,1800
"34879",0,7,46630,0.8,361,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,2,166,1,352,0,0,0,0,0,0,0,100,0,0,0,0,0,11,0,4000,0,21.1226750686045,0,0,0,0,16600,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,35,1,1,0,0,0,1,1,1,1,1,0,1801
"85558",1,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,1,0,0,0,0,1,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,79,0,0,0,1,1,1,1,1,1,1,0,1802
"32466",0,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,2,0,0,0,0,2,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,44,0,0,0,0,1,1,1,1,1,1,0,1803
"92143",1,3,34396,3.6,1241,0,1767.19720263553,1,85,1,0,26,0,63,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,1,1,45,0,157,0,0,0,0,0,0,0,94.1,0,0,0,0,0,7,0,2000,0,21.1226750686045,0,0,150,0,0,0,2.33854038383041,2.45753424657534,7.37145744441949,2.47417142158413,1.28373307817375,31,1,1,0,0,0,1,0,0,1,1,1,1804
"89358",0,41,5245,93.1,4881,0,1767.19720263553,0,99.7895825049702,1,0,56,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,22,0,0,0,20,2,4881,1,4,0,0,0,0,8,0,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,61,0,0,0,1,0,1,1,1,1,1,0,1805
"70572",1,42,18423,0,6023,1,0,1,91,0,0,91,0,163,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,2000,0,230,0,0,2494.41434114311,0,71,0,0,0,0,0,0,0,100,0,0,0,0,1,6,0,500,0,21.1226750686045,1,0,1251,0,0,0,2.33854038383041,5.87123287671233,3.53447862863987,2.47417142158413,1.28373307817375,62,1,0,1,0,0,0,0,0,1,1,0,1806
"97703",1,9,56053,96.1,28205,0,1767.19720263553,0,99.7895825049702,5,1,12,29356,82,1,1,15,15,1,96.1,0,0,186.509424603175,1,2,2494.41434114311,0,164.238899803536,11.4912303766143,0,11,1,13,0,1,18.2,2,1221,4,12,2,1,1,0,14,1,0,0,230,0,0,0,2.33854038383041,0.29041095890411,7.48136906265982,2.47417142158413,1.03835616438356,21,0,0,0,1,0,1,1,0,0,0,1,1807
"16099",0,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,1,0,0,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,29,0,1,0,0,1,1,1,1,1,1,0,1808
"51561",1,29,485500,17,6052,0,1767.19720263553,0,99.7895825049702,1,0,103,0,173,1,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,3026,0,245,11.4912303766143,0,0,0,0,0,0,92.3,0,0,0,0,0,6,0,0,0,21.1226750686045,0,0,2313,389992,21000,0,2.33854038383041,2.12328767123288,7.48136906265982,2.47417142158413,1.28373307817375,45,0,1,0,0,0,1,1,0,1,1,0,1809
"78230",0,22,13200,0,0,0,1767.19720263553,0,99.7895825049702,0,0,153,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,0,1,22,0,0,0,0,0,0,0,100,0,0,0,0,0,5,0,1500,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,52,1,0,0,0,0,1,1,1,1,1,0,1810
"38188",1,51,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,47,0,0,0,1,0,1,1,1,1,1,0,1811
"10334",0,1,24363,104.3,25414,1,1587,4,30,1,2,1,17581,138.96011816839,0.664687749743121,25.8628775834658,0,0,1,105.8,0,0,186.509424603175,0,2,2494.41434114311,1,32,28.2,0,20,2,31,3,2,43.5,7,632,0,7,1,7,0,400,3,0,0,0,0,0,0,3,2.33854038383041,3.16229464726075,7.48136906265982,1.33150684931507,1.28373307817375,35,1,0,0,1,0,0,0,1,1,0,0,1812
"80485",0,1,10528,58.2,6123,2,244,1,38,6,2,1,9728,138.96011816839,0.664687749743121,25.8628775834658,0,0,1,100,300,0,186.509424603175,0,0,2494.41434114311,0,34,0,0,1,0,1,0,0,83.3,0,0,1,3,2,3,5,500,3,10,0,0,0,0,0,0,2.33854038383041,3.16229464726075,2.87100082341493,2.47417142158413,-0.128767123287671,49,1,1,0,0,0,0,0,1,1,0,0,1813
"92443",0,65,300,0,0,0,1767.19720263553,0,99.7895825049702,1,0,120,0,92,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,1,21.1226750686045,0,0,154,0,0,0,2.33854038383041,2.70684931506849,7.48136906265982,2.47417142158413,1.28373307817375,29,0,0,0,0,0,1,1,0,1,1,1,1814
"51182",1,5,23140,6.4,1473,3,289,0,99.7895825049702,4,0,34,0,56,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,300,0,186.509424603175,3,4,2494.41434114311,1,154,0,0,6,2,9,0,0,81.8,0,0,0,1,3,11,0,300,0,36,0,0,1030,0,10500,0,2.33854038383041,4.70958904109589,7.48136906265982,2.47417142158413,1.28373307817375,50,1,0,0,1,0,0,1,0,1,1,0,1815
"94400",1,19,39200,1.3,491,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,1,56,1,100,0,0,0,0,0,0,0,100,0,0,0,0,0,13,0,4000,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,58,0,0,0,1,0,1,1,1,1,1,1,1816
"34989",1,3,74407,86.4,19189,1,475,0,99.7895825049702,29,3,3,20511,98,0,29,0,0,2,98.6,11917,0,186.509424603175,0,0,2494.41434114311,1,71,11.4912303766143,0,23,1,24,0,0,60.5,2,516,0,21,6,2,6,0,12,1,0,16254,482,0,0,0,4.53972602739726,2.37260273972603,7.48136906265982,2.47417142158413,0.53972602739726,25,0,1,0,0,0,0,1,0,0,0,0,1817
"67761",0,3,3207,100.2,3214,0,1767.19720263553,2,3,7,2,3,3207,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,90,0,0,0,1,0,0,0,0,1,22,0,0,0,0,0,3,2.33854038383041,3.16229464726075,7.48136906265982,0.252054794520548,1.28373307817375,71,0,0,0,0,0,1,0,1,1,1,0,1818
"60271",0,9,43160,76.3,17673,0,1767.19720263553,4,80,0,2,17,21846,9,1,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,21.1226750686045,0,0,241,0,0,7,2.33854038383041,3.16229464726075,7.48136906265982,1.41369863013699,1.28373307817375,77,1,1,0,0,0,1,0,0,1,1,0,1819
"88258",1,187,21000,23.2,4881,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,4881,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,21.1226750686045,0,0,0,0,21000,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,23,0,0,1,0,0,1,1,1,1,1,0,1820
"89124",1,4,139035,75.9,28117,3,1483,6,112,8,1,4,26058,65,1,25.8628775834658,0,0,0,51.7304117647059,33058,0,186.509424603175,0,0,2494.41434114311,1,17,11.4912303766143,0,3,0,6,0,0,92.9,0,0,1,1,3,3,1,0,1,64,0,10395,90,88884,0,0,4.62465753424657,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,50,0,1,0,0,0,0,0,0,1,1,0,1821
"84637",0,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,0,0,0,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,59,0,1,0,0,1,1,1,1,1,1,0,1822
"44603",1,22,41800,2.4,986,1,0,0,99.7895825049702,1,0,74,0,105,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,1400,0,186.509424603175,0,1,329,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,3,1,6,0,0,0,21.1226750686045,0,0,0,0,13600,0,2.33854038383041,4.54246575342466,7.48136906265982,2.47417142158413,1.28373307817375,61,1,0,0,1,0,0,1,0,1,1,1,1823
"17686",0,7,31607,32.5,10270,0,1767.19720263553,3,68,3,1,14,13107,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,271,0,107,11.4912303766143,0,0,0,0,0,0,100,0,0,0,4,0,2,0,0,0,21.1226750686045,0,0,0,0,19000,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,33,0,0,0,1,0,1,0,1,1,1,0,1824
"13077",1,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,0,0,0,0,0,1,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,50,0,0,0,0,1,1,1,1,1,1,0,1825
"6779",0,3,4918,94.2,4632,0,1767.19720263553,4,52,2,1,5,4171,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,106,0,0,272,1,1,2494.41434114311,0,289,11.4912303766143,0,13,12,29,0,1,30,3,792,0,4,2,1,1,0,6,0,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,42,0,1,0,0,0,1,0,1,1,0,0,1826
"85144",1,4,45675,82.2,37564,0,1767.19720263553,4,52,0,0,4,39675,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,2,0,0,0,21.1226750686045,0,0,0,0,0,9,2.33854038383041,3.16229464726075,7.48136906265982,0.334246575342466,1.28373307817375,71,0,0,0,1,0,1,0,1,1,1,0,1827
"45395",1,24,76900,1.2,433,4,27,0,99.7895825049702,2,0,120,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,14500,0,186.509424603175,0,0,0,1,524,2.8,351,0,0,0,0,0,100,0,0,0,0,3,12,0,6000,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,72,0,0,1,0,0,0,1,1,1,1,1,1828
"65112",0,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,0,0,0,0,0,1,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,47,0,0,1,0,1,1,1,1,1,1,0,1829
